,movieId,title,genres,tmdbId,num_ratings,avg_rating
1269,45730,Lady in the Water ,"Drama,Fantasy,Mystery",9697.0,1174,2.8833049403747872
1270,2040,"Computer Wore Tennis Shoes, The ","Children,Comedy",29228.0,799,2.88360450563204
1271,3258,Death Becomes Her ,"Comedy,Fantasy",9374.0,3401,2.883710673331373
1272,2710,"Blair Witch Project, The ","Drama,Horror,Thriller",2667.0,19111,2.884072000418607
1273,3672,Benji ,"Adventure,Children",23069.0,849,2.884570082449941
1275,100163,Hansel & Gretel: Witch Hunters ,"Action,Fantasy,Horror,IMAX",60304.0,260,2.8846153846153846
1276,1598,Desperate Measures ,"Crime,Drama,Thriller",9458.0,893,2.8846584546472562
1277,2789,Damien: Omen II ,Horror,10766.0,1285,2.8848249027237354
1278,2038,"Cat from Outer Space, The ","Children,Comedy,Sci-Fi",19378.0,1230,2.8853658536585365
1279,4146,"Million Dollar Hotel, The ","Drama,Mystery,Romance",318.0,489,2.885480572597137
1280,177,Lord of Illusions ,Horror,8973.0,2314,2.8859118409680207
1281,1783,Palmetto ,"Crime,Drama,Mystery,Romance,Thriller",30949.0,1285,2.8859922178988326
1282,27899,What the #$*! Do We Know!? (a.k.a. What the Bleep Do We Know!?) ,"Comedy,Documentary,Drama",8357.0,579,2.8860103626943006
1283,445,Fatal Instinct ,Comedy,26141.0,1893,2.8864236661384046
1284,2091,Return from Witch Mountain ,"Children,Sci-Fi",14822.0,1196,2.887541806020067
1285,5420,Windtalkers ,"Action,Drama,War",12100.0,1646,2.8882138517618468
1286,472,I'll Do Anything ,"Comedy,Drama",106143.0,731,2.8891928864569083
1287,2374,Gung Ho ,"Comedy,Drama",13698.0,1563,2.8893154190658987
1288,148,"Awfully Big Adventure, An ",Drama,22279.0,357,2.8893557422969187
1289,3879,"Art of War, The ","Action,Thriller",11398.0,1394,2.889526542324247
1290,1590,Event Horizon ,"Horror,Sci-Fi,Thriller",8413.0,6687,2.889935696126813
1291,1593,Picture Perfect ,"Comedy,Romance",9413.0,1583,2.890713834491472
1292,3013,Bride of Re-Animator ,"Comedy,Horror",18111.0,464,2.8911637931034484
1293,6952,Gothika ,"Horror,Thriller",4970.0,1935,2.891214470284238
1294,186,Nine Months ,"Comedy,Romance",11472.0,11222,2.891730529317412
1295,2530,Beneath the Planet of the Apes ,"Action,Sci-Fi",1685.0,2425,2.891958762886598
1296,4031,All the Pretty Horses ,"Drama,Romance,Western",21355.0,1047,2.89207258834766
1297,656,Eddie ,Comedy,11107.0,1198,2.8923205342237064
1298,254,Jefferson in Paris ,Drama,87729.0,629,2.8934817170111287
1299,8870,"Forgotten, The ","Drama,Mystery,Sci-Fi,Thriller",10145.0,1207,2.8939519469759736
1300,60760,"X-Files: I Want to Believe, The ","Drama,Mystery,Sci-Fi,Thriller",8836.0,720,2.8944444444444444
1301,153,Batman Forever ,"Action,Adventure,Comedy,Crime",414.0,32867,2.894727234003712
1302,1726,"Postman, The ","Action,Adventure,Drama,Sci-Fi",9922.0,1994,2.896690070210632
1303,1191,Madonna: Truth or Dare ,"Documentary,Musical",10174.0,1617,2.8967223252937537
1304,8808,"Princess Diaries 2: Royal Engagement, The ","Comedy,Romance",11130.0,906,2.8967991169977925
1305,5665,Knockaround Guys ,"Action,Comedy,Crime",7501.0,487,2.897330595482546
1306,4396,"Cannonball Run, The ","Action,Comedy",11286.0,1667,2.8977204559088183
1307,34150,Fantastic Four ,"Action,Adventure,Sci-Fi",9738.0,3767,2.900584019113353
1308,109673,300: Rise of an Empire ,"Action,Drama,War,IMAX",53182.0,353,2.9008498583569406
1309,4887,"One, The ","Action,Sci-Fi,Thriller",10796.0,2320,2.901293103448276
1310,5415,Divine Secrets of the Ya-Ya Sisterhood ,"Comedy,Drama",9583.0,1353,2.901330376940133
1311,8907,Shark Tale ,"Animation,Children,Comedy",10555.0,1857,2.901453957996769
1312,315,"Specialist, The ","Action,Drama,Thriller",2636.0,11164,2.9020512361160873
1313,119141,The Interview ,"Action,Comedy",228967.0,375,2.9026666666666667
1314,2314,Beloved ,Drama,39437.0,649,2.9029275808936825
1315,2429,Mighty Joe Young ,"Action,Adventure,Drama,Fantasy,Thriller",9822.0,2379,2.9031105506515344
1317,2752,Outrageous Fortune ,"Comedy,Mystery",20242.0,978,2.9033742331288344
1318,6058,Final Destination 2 ,"Horror,Thriller",9358.0,1765,2.903966005665722
1319,40339,Chicken Little ,"Action,Adventure,Animation,Children,Comedy,Sci-Fi",9982.0,987,2.904255319148936
1320,2410,Rocky III ,"Action,Drama",1371.0,5076,2.9043538219070135
1321,69784,Brüno (Bruno) ,Comedy,18480.0,1276,2.904388714733542
1322,836,Chain Reaction ,"Action,Adventure,Thriller",12123.0,4898,2.9045528787260104
1324,2796,Funny Farm ,Comedy,14170.0,1340,2.904850746268657
1325,3988,How the Grinch Stole Christmas (a.k.a. The Grinch) ,"Children,Comedy,Fantasy",8871.0,5614,2.9055931599572498
1326,67788,Confessions of a Shopaholic ,"Comedy,Romance",20048.0,485,2.9072164948453607
1327,2978,Three to Tango ,"Comedy,Romance",10563.0,997,2.907221664994985
1328,5638,Godzilla vs. Mothra (Mosura tai Gojira) ,"Action,Adventure,Fantasy,Sci-Fi",1682.0,439,2.907744874715262
1329,51925,Premonition ,"Drama,Fantasy,Mystery,Thriller",9963.0,527,2.907969639468691
1330,7102,Dragnet ,"Comedy,Crime,Drama",10023.0,729,2.909465020576132
1331,1327,"Amityville Horror, The ","Drama,Horror,Mystery,Thriller",11449.0,3861,2.9094794094794096
1333,1604,Money Talks ,"Action,Comedy",9416.0,758,2.9096306068601585
1334,5689,Billy Bathgate ,"Crime,Drama",12647.0,290,2.910344827586207
1335,1331,Audrey Rose ,Horror,49126.0,397,2.9105793450881614
1336,64032,Four Christmases ,Comedy,12193.0,315,2.911111111111111
1337,146,"Amazing Panda Adventure, The ","Adventure,Children",30765.0,580,2.9120689655172414
1338,102686,"Hangover Part III, The ",Comedy,109439.0,343,2.912536443148688
1339,548,Terminal Velocity ,"Action,Mystery,Thriller",9057.0,2843,2.913999296517763
1340,2504,200 Cigarettes ,"Comedy,Drama",15256.0,1568,2.91422193877551
1341,466,Hot Shots! Part Deux ,"Action,Comedy,War",9255.0,13521,2.914503365135715
1342,240,Hideaway ,Thriller,27303.0,850,2.915294117647059
1344,54780,"Nanny Diaries, The ","Comedy,Drama,Romance",12435.0,373,2.915549597855228
1345,37386,Aeon Flux ,"Action,Sci-Fi",8202.0,2292,2.9155759162303663
1346,72393,"Fourth Kind, The ","Horror,Mystery,Sci-Fi,Thriller",22824.0,314,2.9156050955414012
1347,384,Bad Company ,"Action,Crime,Drama",40480.0,1671,2.9156193895870737
1350,3157,Stuart Little ,"Children,Comedy,Fantasy",10137.0,4836,2.9161497105045493
1351,2377,Lifeforce ,"Horror,Sci-Fi",11954.0,1080,2.9162037037037036
1352,58297,Doomsday ,"Action,Drama,Sci-Fi,Thriller",13460.0,526,2.9163498098859315
1353,2378,Police Academy ,"Comedy,Crime",9336.0,5771,2.9167388667475307
1354,59725,Sex and the City ,"Comedy,Romance",4564.0,1152,2.9171006944444446
1355,512,"Puppet Masters, The ","Horror,Sci-Fi",25557.0,1239,2.9188861985472156
1356,3918,Hellbound: Hellraiser II ,Horror,9064.0,1246,2.918940609951846
1357,81417,Paranormal Activity 2 ,"Horror,IMAX",41436.0,342,2.9195906432748537
1358,754,Gold Diggers: The Secret of Bear Mountain ,"Adventure,Children",35645.0,361,2.919667590027701
1359,4518,"Lair of the White Worm, The ",Horror,11347.0,521,2.920345489443378
1360,479,Judgment Night ,"Action,Crime,Thriller",6.0,1230,2.9207317073170733
1361,43871,Firewall ,"Crime,Drama,Thriller",9754.0,764,2.9208115183246073
1362,2120,Needful Things ,"Drama,Horror",10657.0,1571,2.92106938255888
1363,3968,Bedazzled ,Comedy,1636.0,4277,2.9219078793546878
1365,5459,Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2) ,"Action,Comedy,Sci-Fi",608.0,9753,2.922229057725828
1366,639,Girl 6 ,"Comedy,Drama",61752.0,1147,2.922406277244987
1367,2335,"Waterboy, The ",Comedy,10663.0,5823,2.9230637128627857
1368,464,Hard Target ,"Action,Adventure,Crime,Thriller",2019.0,3149,2.9231502064147348
1369,1586,G.I. Jane ,"Action,Drama",4421.0,6692,2.9235654512851164
1370,433,Clean Slate ,Comedy,18658.0,1242,2.9239130434782608
1371,1888,Hope Floats ,"Comedy,Drama,Romance",9715.0,2953,2.9243142566881137
1372,2587,Life ,"Comedy,Crime,Drama",6522.0,891,2.925364758698092
1373,3254,Wayne's World 2 ,Comedy,8873.0,5122,2.925907848496681
1374,3276,Gun Shy ,Comedy,29076.0,297,2.925925925925926
1375,2472,Tough Guys ,Comedy,11038.0,535,2.926168224299065
1376,731,Heaven's Prisoners ,"Crime,Thriller",36915.0,854,2.9262295081967213
1377,8902,Bug ,"Horror,Mystery,Sci-Fi",62697.0,265,2.9264150943396228
1379,4333,Throw Momma from the Train ,"Comedy,Crime",11896.0,2321,2.927186557518311
1380,544,Striking Distance ,"Action,Crime",11074.0,2168,2.9278136531365315
1381,78041,Killers ,"Action,Comedy",37821.0,286,2.9283216783216783
1383,52644,Vacancy ,"Horror,Thriller",10294.0,421,2.92874109263658
1384,4696,"Zorro, the Gay Blade ",Comedy,19317.0,414,2.928743961352657
1385,90888,Immortals ,"Action,Drama,Fantasy",37958.0,345,2.928985507246377
1386,4293,Summer Rental ,Comedy,19357.0,585,2.929059829059829
1387,3264,Buffy the Vampire Slayer ,"Action,Comedy,Horror",10206.0,4753,2.9296233957500526
1388,1804,"Newton Boys, The ","Crime,Drama",42807.0,762,2.9304461942257216
1389,5193,"Jazz Singer, The ",Musical,15310.0,317,2.9305993690851735
1391,61697,Righteous Kill ,"Crime,Mystery,Thriller",13389.0,431,2.9315545243619487
1392,158,Casper ,"Adventure,Children",8839.0,12625,2.932
1393,210,Wild Bill ,Western,65796.0,516,2.932170542635659
1395,1167,Dear God ,Comedy,38554.0,863,2.93279258400927
1396,2148,House ,"Comedy,Fantasy,Horror",11415.0,1139,2.9328358208955225
1398,7340,Just One of the Guys ,Comedy,24548.0,298,2.9328859060402683
1399,533,"Shadow, The ","Action,Adventure,Fantasy,Mystery",8850.0,3865,2.933117723156533
1400,251,"Hunted, The ",Action,32631.0,989,2.9332659251769466
1402,2369,Desperately Seeking Susan ,"Comedy,Drama,Romance",8130.0,5410,2.9333641404805917
1403,5524,Blue Crush ,"Adventure,Drama,Romance",9266.0,1287,2.9343434343434343
1404,26887,"Langoliers, The ","Drama,Fantasy,Horror,Mystery,Sci-Fi,Thriller",152426.0,252,2.9345238095238093
1405,53207,88 Minutes ,"Crime,Drama,Mystery,Thriller",3489.0,628,2.9355095541401273
1406,87485,Bad Teacher ,Comedy,52449.0,696,2.9360632183908044
1407,2615,My Science Project ,"Adventure,Sci-Fi",18252.0,1048,2.9360687022900764
1408,513,Radioland Murders ,"Comedy,Mystery,Romance",22588.0,572,2.9361888111888113
1409,5324,Life or Something Like It ,"Comedy,Romance",16643.0,621,2.9371980676328504
1410,4270,"Mummy Returns, The ","Action,Adventure,Comedy,Thriller",1734.0,7686,2.937223523289097
1411,4155,Sweet November ,"Drama,Romance",1921.0,1442,2.937239944521498
1413,1007,"Apple Dumpling Gang, The ","Children,Comedy,Western",18660.0,1808,2.9375
1414,5337,Delirious ,Comedy,28117.0,321,2.9376947040498442
1416,69526,Transformers: Revenge of the Fallen ,"Action,Adventure,Sci-Fi,IMAX",8373.0,2012,2.9381212723658052
1417,54648,Rush Hour 3 ,"Action,Comedy,Crime,Thriller",5174.0,814,2.9385749385749387
1418,54004,I Now Pronounce You Chuck and Larry ,"Comedy,Romance",3563.0,996,2.9387550200803214
1419,2942,Flashdance ,"Drama,Romance",535.0,3690,2.938888888888889
1420,3557,Jennifer 8 ,"Mystery,Thriller",10424.0,654,2.9396024464831805
1421,4524,Moon Over Parador ,Comedy,34014.0,343,2.9402332361516037
1422,5127,Dragonfly ,"Drama,Fantasy,Mystery,Romance,Thriller",10052.0,730,2.941095890410959
1424,46974,World Trade Center ,Drama,1852.0,666,2.9414414414414414
1425,6559,Little Giants ,"Children,Comedy",20726.0,403,2.9416873449131513
1426,2417,Heartburn ,"Comedy,Drama",13818.0,529,2.94234404536862
1427,2093,Return to Oz ,"Adventure,Children,Fantasy",13155.0,1978,2.943124368048534
1428,569,Little Big League ,"Comedy,Drama",31504.0,1673,2.9435146443514646
1429,45501,"Break-Up, The ","Comedy,Drama,Romance",9767.0,1375,2.9443636363636365
1430,69606,Ghosts of Girlfriends Past ,"Comedy,Fantasy,Romance",12556.0,345,2.944927536231884
1431,87520,Transformers: Dark of the Moon ,"Action,Adventure,Sci-Fi,War,IMAX",38356.0,936,2.9449786324786325
1432,2794,European Vacation (aka National Lampoon's European Vacation) ,"Adventure,Comedy,Romance",11418.0,3183,2.9450204209864905
1433,59615,Indiana Jones and the Kingdom of the Crystal Skull ,"Action,Adventure,Comedy,Sci-Fi",217.0,4306,2.9453088713423132
1434,4898,Novocaine ,"Comedy,Crime,Mystery,Thriller",20794.0,596,2.9454697986577183
1435,48,Pocahontas ,"Animation,Children,Drama,Musical,Romance",10530.0,13046,2.9461137513414073
1436,7161,Cheaper by the Dozen ,"Children,Comedy",11007.0,1873,2.9463427656166576
1438,5773,Neighbors ,Comedy,19507.0,549,2.948087431693989
1441,58839,Leatherheads ,"Comedy,Drama,Romance",4942.0,299,2.948160535117057
1442,3120,"Distinguished Gentleman, The ",Comedy,10411.0,929,2.948331539289559
1443,79428,Dinner for Schmucks ,Comedy,38778.0,572,2.9484265734265733
1444,8959,Birth ,"Drama,Mystery",10740.0,470,2.948936170212766
1445,3937,Runaway ,"Sci-Fi,Thriller",9507.0,617,2.9489465153970826
1447,57910,Teeth ,"Comedy,Horror",13121.0,314,2.949044585987261
1448,1342,Candyman ,"Horror,Thriller",9529.0,3289,2.949072666463971
1449,204,Under Siege 2: Dark Territory ,Action,3512.0,8335,2.949130173965207
1450,7372,Ned Kelly ,Drama,10544.0,279,2.949820788530466
1452,80846,Devil ,"Horror,Mystery,Thriller",44040.0,383,2.950391644908616
1453,3987,Bounce ,"Drama,Romance",10862.0,1824,2.9523026315789473
1454,231,Dumb & Dumber (Dumb and Dumber) ,"Adventure,Comedy",8467.0,32085,2.9524700015583605
1455,1513,Romy and Michele's High School Reunion ,Comedy,9611.0,8252,2.9527387300048473
1456,1544,"Lost World: Jurassic Park, The ","Action,Adventure,Sci-Fi,Thriller",330.0,14530,2.952821748107364
1457,1876,Deep Impact ,"Drama,Sci-Fi,Thriller",8656.0,11639,2.9531317123464214
1458,716,Switchblade Sisters ,Crime,52633.0,301,2.953488372093023
1459,2625,Black Mask (Hak hap) ,"Action,Adventure,Crime,Sci-Fi,Thriller",9460.0,636,2.9544025157232703
1460,6287,Anger Management ,Comedy,9506.0,4157,2.954534520086601
1461,3810,White Sands ,"Drama,Thriller",19380.0,323,2.955108359133127
1462,8969,Bridget Jones: The Edge of Reason ,"Comedy,Drama,Romance",9801.0,2106,2.9551282051282053
1463,370,Naked Gun 33 1/3: The Final Insult ,"Action,Comedy",36593.0,14261,2.9555080288899798
1464,7173,Along Came Polly ,"Comedy,Romance",5966.0,2768,2.9557442196531793
1465,2052,Hocus Pocus ,"Children,Comedy,Fantasy,Horror",10439.0,2225,2.9559550561797754
1466,366,"Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A) ","Drama,Horror,Mystery,Thriller",11596.0,2628,2.956240487062405
1467,1841,"Gingerbread Man, The ","Drama,Thriller",12488.0,750,2.9566666666666666
1468,61705,Lakeview Terrace ,"Drama,Thriller",13279.0,277,2.9566787003610107
1469,1917,Armageddon ,"Action,Romance,Sci-Fi,Thriller",95.0,21103,2.957470501824385
1470,6078,Firefox ,"Action,Sci-Fi,Thriller",10724.0,612,2.957516339869281
1471,83349,"Green Hornet, The ","Action,Comedy,Crime,Fantasy,Thriller,IMAX",40805.0,743,2.9576043068640647
1472,47044,Miami Vice ,"Action,Crime,Drama,Thriller",82.0,1243,2.9577634754625906
1473,4980,Bill & Ted's Bogus Journey ,"Adventure,Comedy,Fantasy,Sci-Fi",1649.0,3543,2.9578041208015806
1474,6586,American Wedding (American Pie 3) ,Comedy,8273.0,2395,2.9578288100208767
1475,5401,Undercover Brother ,Comedy,12277.0,1348,2.958827893175074
1476,2787,Cat's Eye ,Horror,10552.0,1072,2.958955223880597
1477,4692,"Hotel New Hampshire, The ",Drama,11308.0,342,2.9590643274853803
1478,1489,Cats Don't Dance ,"Animation,Children,Musical",24662.0,393,2.959287531806616
1479,2435,Hurlyburly ,Drama,24525.0,667,2.95952023988006
1480,6025,CB4 - The Movie ,Comedy,15278.0,260,2.9596153846153848
1481,4757,Rock Star ,"Comedy,Drama,Musical",12508.0,1277,2.9600626468285043
1482,1854,Kissing a Fool ,"Comedy,Romance",15513.0,403,2.9602977667493797
1483,37853,Into the Blue ,"Action,Adventure,Crime,Thriller",11968.0,430,2.9604651162790696
1484,3986,"6th Day, The ","Action,Sci-Fi,Thriller",8452.0,4700,2.961276595744681
1485,3623,Mission: Impossible II ,"Action,Adventure,Thriller",955.0,16230,2.9613678373382624
1486,5678,Formula 51 ,"Action,Comedy,Crime,Thriller",1613.0,563,2.9618117229129663
1487,27837,Flight of the Phoenix ,"Action,Adventure",11866.0,684,2.961988304093567
1488,4990,Jimmy Neutron: Boy Genius ,"Adventure,Animation,Children,Comedy",12589.0,1019,2.9627085377821394
1489,2505,8MM ,"Drama,Mystery,Thriller",8224.0,4087,2.9629312454122827
1490,1391,Mars Attacks! ,"Action,Comedy,Sci-Fi",75.0,17230,2.963174695298897
1491,3707,9 1/2 Weeks (Nine 1/2 Weeks) ,"Drama,Romance",10068.0,1719,2.963932518906341
1492,51088,Reno 911!: Miami ,Comedy,10090.0,375,2.964
1493,4568,Best of the Best ,Action,17882.0,294,2.9642857142857144
1494,2513,Pet Sematary ,Horror,8913.0,3364,2.964625445897741
1495,2017,Babes in Toyland ,"Children,Fantasy,Musical",32611.0,1004,2.964641434262948
1496,2356,Celebrity ,Comedy,9466.0,1149,2.964751958224543
1497,3957,Billy Jack ,"Action,Drama",21142.0,617,2.965964343598055
1498,4234,"Tailor of Panama, The ","Drama,Thriller",2575.0,1534,2.9664276401564535
1499,1405,Beavis and Butt-Head Do America ,"Adventure,Animation,Comedy,Crime",3179.0,8752,2.967150365630713
1500,5612,Trapped ,"Action,Thriller",9039.0,345,2.9681159420289855
1501,603,"Bye Bye, Love ",Comedy,30528.0,601,2.968386023294509
1502,7019,Project X ,"Comedy,Drama",18410.0,507,2.9684418145956606
1504,4476,Big Business ,Comedy,12710.0,324,2.9691358024691357
1505,719,Multiplicity ,Comedy,9304.0,7664,2.969206680584551
1506,8985,Blade: Trinity ,"Action,Fantasy,Horror,Thriller",36648.0,2120,2.9693396226415096
1507,27478,Ali G Indahouse ,Comedy,9298.0,446,2.969730941704036
1508,674,Barbarella ,"Adventure,Comedy,Sci-Fi",8069.0,3286,2.969872185027389
1509,3247,Sister Act ,"Comedy,Crime",2005.0,7095,2.969908386187456
1510,640,Diabolique ,"Drama,Thriller",10988.0,3136,2.9705038265306123
1511,6238,Green Card ,"Comedy,Drama,Romance",12157.0,1260,2.971031746031746
1512,2264,We're No Angels ,"Comedy,Crime",5971.0,816,2.971200980392157
1514,504,No Escape ,"Action,Drama,Sci-Fi",10447.0,1136,2.971830985915493
1515,1379,Young Guns II ,"Action,Western",9086.0,3010,2.9722591362126245
1516,8266,Purple Rain ,"Drama,Musical",13763.0,523,2.9722753346080304
1517,47124,"Ant Bully, The ","Adventure,Animation,Children,Comedy,Fantasy,IMAX",9906.0,308,2.9724025974025974
1518,3892,Anatomy (Anatomie) ,Horror,1698.0,318,2.9732704402515724
1519,4574,Blind Fury ,"Action,Thriller",19124.0,340,2.975
1520,3127,Holy Smoke ,"Comedy,Drama",13787.0,587,2.975298126064736
1521,3858,Cecil B. DeMented ,Comedy,14195.0,772,2.9753886010362693
1522,5463,Reign of Fire ,"Action,Adventure,Fantasy",6278.0,2866,2.9757501744591766
1523,245,"Glass Shield, The ","Crime,Drama",72031.0,255,2.976470588235294
1524,7320,Dirty Dancing: Havana Nights ,Romance,10677.0,431,2.9779582366589326
1525,54775,War ,"Action,Thriller",10431.0,358,2.9790502793296088
1526,2771,Brokedown Palace ,Drama,17707.0,1589,2.9795468848332285
1527,3708,Firestarter ,"Horror,Thriller",11495.0,1342,2.979880774962742
1528,101112,Oz the Great and Powerful ,"Action,Adventure,Fantasy,IMAX",68728.0,424,2.979952830188679
1529,2717,Ghostbusters II ,"Comedy,Fantasy,Sci-Fi",2978.0,8079,2.980009902215621
1530,58025,Jumper ,"Action,Adventure,Drama,Sci-Fi,Thriller",8247.0,1998,2.980730730730731
1531,2767,Illuminata ,Comedy,91076.0,260,2.980769230769231
1532,74450,Valentine's Day ,"Comedy,Romance",32856.0,500,2.981
1533,5348,Hollywood Ending ,"Comedy,Drama",9689.0,541,2.981515711645102
1534,344,Ace Ventura: Pet Detective ,Comedy,3049.0,38226,2.9823418615601947
1535,4167,15 Minutes ,Thriller,2749.0,1636,2.9828850855745723
1536,48416,School for Scoundrels ,"Comedy,Crime",9842.0,297,2.983164983164983
1537,4415,Cheech & Chong's Nice Dreams ,Comedy,20075.0,477,2.9832285115303985
1538,202,Total Eclipse ,"Drama,Romance",36834.0,389,2.9832904884318765
